filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,proper name,in FULL pattern
rccd171123.0129.fits,A0620-00,06:22:44.60,-00:20:47.5,2017-11-24,06:04:13.143,2458081.75293,240.0,1.18,V,H,A0620-00,2
rccd171123.0130.fits,A0620-00,06:22:44.66,-00:20:48.8,2017-11-24,06:08:58.082,2458081.75623,240.0,1.18,I,H,A0620-00,2
rccd171124.0103.fits,A0620-00,06:22:44.52,-00:20:44.8,2017-11-25,04:51:21.040,2458082.70233,240.0,1.32,V,J,A0620-00,No
rccd171124.0104.fits,A0620-00,06:22:44.59,-00:20:44.1,2017-11-25,04:56:07.146,2458082.70564,240.0,1.31,I,H,A0620-00,6
rccd171124.0105.fits,A0620-00,06:22:44.65,-00:20:43.5,2017-11-25,05:00:52.759,2458082.70894,300.0,1.3,B,K,A0620-00,3
rccd171124.0106.fits,A0620-00,06:22:44.67,-00:20:42.9,2017-11-25,05:06:37.988,2458082.71294,240.0,1.28,V,J,A0620-00,3
rccd171124.0107.fits,A0620-00,06:22:44.66,-00:20:42.6,2017-11-25,05:11:24.366,2458082.71625,240.0,1.27,I,H,A0620-00,3
rccd171124.0108.fits,A0620-00,06:22:44.71,-00:20:41.9,2017-11-25,05:16:10.048,2458082.71956,300.0,1.26,B,K,A0620-00,3
rccd171124.0109.fits,A0620-00,06:22:44.64,-00:20:42.2,2017-11-25,05:21:55.413,2458082.72356,240.0,1.24,V,J,A0620-00,3
rccd171124.0110.fits,A0620-00,06:22:44.56,-00:20:42.6,2017-11-25,05:26:41.685,2458082.72687,240.0,1.23,I,H,A0620-00,3
rccd171124.0111.fits,A0620-00,06:22:44.55,-00:20:43.2,2017-11-25,05:31:27.487,2458082.73018,300.0,1.22,B,K,A0620-00,No
rccd171125.0118.fits,A0620-00,06:22:44.47,-00:20:44.9,2017-11-26,05:50:01.591,2458083.74307,240.0,1.19,B,H,A0620-00,2
rccd171125.0119.fits,A0620-00,06:22:44.30,-00:20:45.0,2017-11-26,05:54:44.824,2458083.74635,240.0,1.18,V,H,A0620-00,2
rccd171125.0120.fits,A0620-00,06:22:44.26,-00:20:45.3,2017-11-26,05:59:29.933,2458083.74965,240.0,1.18,I,H,A0620-00,2
rccd171126.0100.fits,A0620-00,06:22:44.51,-00:20:47.0,2017-11-27,04:17:24.796,2458084.67876,240.0,1.43,V,J,A0620-00,No
rccd171126.0101.fits,A0620-00,06:22:44.49,-00:20:51.0,2017-11-27,04:22:11.296,2458084.68207,240.0,1.4,I,H,A0620-00,6
rccd171126.0102.fits,A0620-00,06:22:44.52,-00:20:53.0,2017-11-27,04:26:57.263,2458084.68538,300.0,1.38,B,K,A0620-00,3
rccd171126.0103.fits,A0620-00,06:22:44.58,-00:20:54.4,2017-11-27,04:32:42.951,2458084.68938,240.0,1.36,V,J,A0620-00,3
rccd171126.0104.fits,A0620-00,06:22:44.63,-00:20:55.3,2017-11-27,04:37:29.520,2458084.6927,240.0,1.35,I,H,A0620-00,3
rccd171126.0105.fits,A0620-00,06:22:44.70,-00:20:56.1,2017-11-27,04:42:15.569,2458084.69601,300.0,1.33,B,K,A0620-00,3
rccd171126.0106.fits,A0620-00,06:22:44.83,-00:20:57.1,2017-11-27,04:48:01.299,2458084.70001,240.0,1.31,V,J,A0620-00,3
rccd171126.0107.fits,A0620-00,06:22:44.87,-00:20:58.0,2017-11-27,04:52:48.125,2458084.70333,240.0,1.3,I,H,A0620-00,3
rccd171126.0108.fits,A0620-00,06:22:44.86,-00:20:59.0,2017-11-27,04:57:34.081,2458084.70664,300.0,1.28,B,K,A0620-00,No
rccd171127.0124.fits,A0620-00,06:22:44.51,-00:20:45.1,2017-11-28,06:37:13.837,2458085.77586,240.0,1.15,B,H,A0620-00,2
rccd171127.0125.fits,A0620-00,06:22:44.59,-00:20:49.1,2017-11-28,06:41:57.031,2458085.77913,240.0,1.15,V,H,A0620-00,2
rccd171127.0126.fits,A0620-00,06:22:44.61,-00:20:51.1,2017-11-28,06:46:42.128,2458085.78243,240.0,1.15,I,H,A0620-00,2
rccd171128.0106.fits,A0620-00,06:22:44.49,-00:20:44.9,2017-11-29,04:12:34.741,2458086.6754,240.0,1.41,V,J,A0620-00,No
rccd171128.0107.fits,A0620-00,06:22:44.49,-00:20:45.0,2017-11-29,04:17:21.624,2458086.67872,240.0,1.39,I,H,A0620-00,6
rccd171128.0108.fits,A0620-00,06:22:44.47,-00:20:44.9,2017-11-29,04:22:07.609,2458086.68203,300.0,1.37,B,K,A0620-00,3
rccd171128.0109.fits,A0620-00,06:22:44.48,-00:20:45.6,2017-11-29,04:27:52.837,2458086.68603,240.0,1.35,V,J,A0620-00,3
rccd171128.0110.fits,A0620-00,06:22:44.52,-00:20:46.2,2017-11-29,04:32:38.838,2458086.68934,240.0,1.33,I,H,A0620-00,3
rccd171128.0111.fits,A0620-00,06:22:44.63,-00:20:46.7,2017-11-29,04:37:24.290,2458086.69264,300.0,1.32,B,K,A0620-00,No
rccd171129.0118.fits,A0620-00,06:22:44.51,-00:20:45.3,2017-11-30,05:29:19.700,2458087.7287,240.0,1.19,B,H,A0620-00,2
rccd171129.0119.fits,A0620-00,06:22:44.56,-00:20:47.0,2017-11-30,05:34:03.540,2458087.73199,240.0,1.19,V,H,A0620-00,2
rccd171129.0120.fits,A0620-00,06:22:44.64,-00:20:48.0,2017-11-30,05:38:49.003,2458087.73529,240.0,1.18,I,H,A0620-00,2
rccd171130.0041.fits,A0620-00,06:22:44.48,-00:20:45.3,2017-12-01,04:39:43.418,2458088.69425,240.0,1.29,V,J,A0620-00,No
rccd171130.0042.fits,A0620-00,06:22:44.49,-00:20:48.8,2017-12-01,04:44:29.357,2458088.69757,240.0,1.28,I,H,A0620-00,6
rccd171130.0043.fits,A0620-00,06:22:44.50,-00:20:49.6,2017-12-01,04:49:14.867,2458088.70087,300.0,1.26,B,K,A0620-00,3
rccd171130.0044.fits,A0620-00,06:22:44.52,-00:20:50.5,2017-12-01,04:54:59.952,2458088.70486,240.0,1.25,V,J,A0620-00,3
rccd171130.0045.fits,A0620-00,06:22:44.40,-00:20:51.6,2017-12-01,04:59:46.094,2458088.70817,240.0,1.24,I,H,A0620-00,3
rccd171130.0046.fits,A0620-00,06:22:44.47,-00:20:52.4,2017-12-01,05:04:31.596,2458088.71148,300.0,1.23,B,K,A0620-00,3
rccd171130.0047.fits,A0620-00,06:22:44.47,-00:20:54.6,2017-12-01,05:10:16.631,2458088.71547,240.0,1.22,V,J,A0620-00,3
rccd171130.0048.fits,A0620-00,06:22:44.47,-00:20:56.4,2017-12-01,05:15:02.696,2458088.71878,240.0,1.21,I,H,A0620-00,3
rccd171130.0049.fits,A0620-00,06:22:44.38,-00:20:57.8,2017-12-01,05:19:48.237,2458088.72209,300.0,1.2,B,K,A0620-00,No
rccd171202.0056.fits,A0620-00,06:22:44.50,-00:20:45.0,2017-12-03,06:04:07.442,2458090.75287,240.0,1.16,B,H,A0620-00,2
rccd171202.0057.fits,A0620-00,06:22:44.51,-00:20:45.3,2017-12-03,06:08:50.480,2458090.75615,240.0,1.15,V,H,A0620-00,2
rccd171202.0058.fits,A0620-00,06:22:44.52,-00:20:45.6,2017-12-03,06:13:35.462,2458090.75945,240.0,1.15,I,H,A0620-00,2
rccd171203.0040.fits,A0620-00,06:22:44.49,-00:20:44.9,2017-12-04,04:21:58.523,2458091.68192,240.0,1.31,V,J,A0620-00,No
rccd171203.0041.fits,A0620-00,06:22:44.51,-00:20:45.9,2017-12-04,04:26:45.246,2458091.68524,240.0,1.29,I,H,A0620-00,6
rccd171203.0042.fits,A0620-00,06:22:44.57,-00:20:46.6,2017-12-04,04:31:31.325,2458091.68855,300.0,1.28,B,K,A0620-00,3
rccd171203.0043.fits,A0620-00,06:22:44.59,-00:20:46.8,2017-12-04,04:37:17.134,2458091.69255,240.0,1.26,V,J,A0620-00,3
rccd171203.0044.fits,A0620-00,06:22:44.61,-00:20:46.7,2017-12-04,04:42:03.790,2458091.69587,240.0,1.25,I,H,A0620-00,3
rccd171203.0045.fits,A0620-00,06:22:44.55,-00:20:47.1,2017-12-04,04:46:49.964,2458091.69918,300.0,1.24,B,K,A0620-00,3
rccd171203.0046.fits,A0620-00,06:22:44.51,-00:20:48.1,2017-12-04,04:52:35.747,2458091.70319,240.0,1.23,V,J,A0620-00,3
rccd171203.0047.fits,A0620-00,06:22:44.48,-00:20:49.1,2017-12-04,04:57:22.512,2458091.7065,240.0,1.22,I,H,A0620-00,3
rccd171203.0048.fits,A0620-00,06:22:44.50,-00:20:50.5,2017-12-04,05:02:08.633,2458091.70982,300.0,1.21,B,K,A0620-00,No
rccd171204.0066.fits,A0620-00,06:22:44.49,-00:20:45.1,2017-12-05,06:15:26.213,2458092.76072,240.0,1.15,B,H,A0620-00,2
rccd171204.0067.fits,A0620-00,06:22:44.53,-00:20:48.3,2017-12-05,06:20:09.860,2458092.764,240.0,1.15,V,H,A0620-00,2
rccd171204.0068.fits,A0620-00,06:22:44.56,-00:20:49.7,2017-12-05,06:24:55.319,2458092.7673,240.0,1.16,I,H,A0620-00,2
rccd171205.0041.fits,A0620-00,06:22:44.49,-00:20:44.8,2017-12-06,04:02:06.988,2458093.66813,240.0,1.35,V,J,A0620-00,No
rccd171205.0042.fits,A0620-00,06:22:44.55,-00:20:45.2,2017-12-06,04:06:52.961,2458093.67145,240.0,1.33,I,H,A0620-00,6
rccd171205.0043.fits,A0620-00,06:22:44.63,-00:20:45.3,2017-12-06,04:11:38.491,2458093.67475,300.0,1.31,B,K,A0620-00,3
rccd171205.0044.fits,A0620-00,06:22:44.73,-00:20:45.8,2017-12-06,04:17:23.604,2458093.67874,240.0,1.3,V,J,A0620-00,3
rccd171205.0045.fits,A0620-00,06:22:44.77,-00:20:46.1,2017-12-06,04:22:09.698,2458093.68206,240.0,1.28,I,H,A0620-00,3
rccd171205.0046.fits,A0620-00,06:22:44.76,-00:20:46.5,2017-12-06,04:26:55.162,2458093.68536,300.0,1.27,B,K,A0620-00,3
rccd171205.0047.fits,A0620-00,06:22:44.83,-00:20:46.6,2017-12-06,04:32:40.278,2458093.68935,240.0,1.26,V,J,A0620-00,3
rccd171205.0048.fits,A0620-00,06:22:44.80,-00:20:46.9,2017-12-06,04:37:26.305,2458093.69266,240.0,1.25,I,H,A0620-00,3
rccd171205.0049.fits,A0620-00,06:22:44.76,-00:20:47.6,2017-12-06,04:42:11.892,2458093.69597,300.0,1.24,B,K,A0620-00,3
rccd171206.0041.fits,A0620-00,06:22:44.49,-00:20:44.6,2017-12-07,03:39:38.099,2458094.65253,240.0,1.42,V,J,A0620-00,3
rccd171206.0042.fits,A0620-00,06:22:44.50,-00:20:45.1,2017-12-07,03:44:24.362,2458094.65584,240.0,1.4,I,H,A0620-00,3
rccd171206.0043.fits,A0620-00,06:22:44.53,-00:20:45.3,2017-12-07,03:49:09.904,2458094.65914,300.0,1.38,B,K,A0620-00,3
rccd171206.0044.fits,A0620-00,06:22:44.55,-00:20:45.3,2017-12-07,03:54:55.135,2458094.66314,240.0,1.36,V,J,A0620-00,3
rccd171206.0045.fits,A0620-00,06:22:44.57,-00:20:45.8,2017-12-07,03:59:41.575,2458094.66646,240.0,1.34,I,H,A0620-00,3
rccd171206.0046.fits,A0620-00,06:22:44.61,-00:20:46.7,2017-12-07,04:04:27.452,2458094.66977,300.0,1.32,B,K,A0620-00,3
rccd171206.0047.fits,A0620-00,06:22:44.71,-00:20:47.6,2017-12-07,04:10:12.833,2458094.67376,240.0,1.31,V,J,A0620-00,3
rccd171206.0048.fits,A0620-00,06:22:44.75,-00:20:48.3,2017-12-07,04:14:59.421,2458094.67708,240.0,1.29,I,H,A0620-00,3
rccd171206.0049.fits,A0620-00,06:22:44.80,-00:20:48.5,2017-12-07,04:19:45.260,2458094.68039,300.0,1.28,B,K,A0620-00,3
rccd171207.0043.fits,A0620-00,06:22:44.50,-00:20:44.7,2017-12-08,04:13:11.249,2458095.67582,240.0,1.29,V,J,A0620-00,3
rccd171207.0044.fits,A0620-00,06:22:44.55,-00:20:45.7,2017-12-08,04:17:57.881,2458095.67914,240.0,1.27,I,H,A0620-00,3
rccd171207.0045.fits,A0620-00,06:22:44.62,-00:20:46.2,2017-12-08,04:22:43.870,2458095.68245,300.0,1.26,B,K,A0620-00,3
rccd171207.0046.fits,A0620-00,06:22:44.64,-00:20:46.9,2017-12-08,04:28:29.567,2458095.68645,240.0,1.25,V,J,A0620-00,3
rccd171207.0047.fits,A0620-00,06:22:44.56,-00:20:48.0,2017-12-08,04:33:16.135,2458095.68977,240.0,1.24,I,H,A0620-00,3
rccd171207.0048.fits,A0620-00,06:22:44.55,-00:20:49.1,2017-12-08,04:38:02.205,2458095.69308,300.0,1.23,B,K,A0620-00,3
rccd171207.0049.fits,A0620-00,06:22:44.53,-00:20:50.8,2017-12-08,04:43:47.854,2458095.69708,240.0,1.22,V,J,A0620-00,3
rccd171207.0050.fits,A0620-00,06:22:44.54,-00:20:52.2,2017-12-08,04:48:34.582,2458095.7004,240.0,1.21,I,H,A0620-00,3
rccd171207.0051.fits,A0620-00,06:22:44.48,-00:20:52.9,2017-12-08,04:53:20.656,2458095.70371,300.0,1.2,B,K,A0620-00,No
rccd171207.0085.fits,A0620-00,06:22:44.51,-00:20:44.9,2017-12-08,06:31:00.497,2458095.77153,240.0,1.17,B,H,A0620-00,2
rccd171207.0086.fits,A0620-00,06:22:44.62,-00:20:46.2,2017-12-08,06:35:43.834,2458095.77481,240.0,1.17,V,H,A0620-00,2
rccd171207.0087.fits,A0620-00,06:22:44.68,-00:20:46.6,2017-12-08,06:40:28.833,2458095.77811,240.0,1.17,I,H,A0620-00,2
rccd171208.0043.fits,A0620-00,06:22:44.49,-00:20:45.0,2017-12-09,04:13:57.880,2458096.67636,240.0,1.27,V,J,A0620-00,No
rccd171208.0044.fits,A0620-00,06:22:44.55,-00:20:50.9,2017-12-09,04:18:44.693,2458096.67968,240.0,1.26,I,H,A0620-00,6
rccd171208.0045.fits,A0620-00,06:22:44.59,-00:20:51.9,2017-12-09,04:23:30.796,2458096.68299,300.0,1.25,B,K,A0620-00,3
rccd171208.0046.fits,A0620-00,06:22:44.50,-00:20:54.1,2017-12-09,04:29:16.687,2458096.687,240.0,1.24,V,J,A0620-00,3
rccd171208.0047.fits,A0620-00,06:22:44.49,-00:20:55.5,2017-12-09,04:34:03.502,2458096.69032,240.0,1.23,I,H,A0620-00,3
rccd171208.0048.fits,A0620-00,06:22:44.46,-00:20:57.4,2017-12-09,04:38:49.729,2458096.69363,300.0,1.22,B,K,A0620-00,3
rccd171208.0049.fits,A0620-00,06:22:44.50,-00:20:59.3,2017-12-09,04:44:35.555,2458096.69763,240.0,1.21,V,J,A0620-00,3
rccd171208.0050.fits,A0620-00,06:22:44.44,-00:21:00.6,2017-12-09,04:49:22.437,2458096.70095,240.0,1.2,I,H,A0620-00,3
rccd171208.0051.fits,A0620-00,06:22:44.42,-00:21:01.6,2017-12-09,04:54:07.992,2458096.70426,300.0,1.19,B,K,A0620-00,No
rccd171209.0082.fits,A0620-00,06:22:44.51,-00:20:45.1,2017-12-10,05:48:36.356,2458097.74208,240.0,1.15,B,H,A0620-00,2
rccd171209.0083.fits,A0620-00,06:22:44.60,-00:20:49.5,2017-12-10,05:53:19.825,2458097.74537,240.0,1.15,V,H,A0620-00,2
rccd171209.0084.fits,A0620-00,06:22:44.66,-00:20:51.7,2017-12-10,05:58:05.144,2458097.74867,240.0,1.15,I,H,A0620-00,2
rccd171210.0043.fits,A0620-00,06:22:44.52,-00:20:46.6,2017-12-11,03:50:04.149,2458098.65977,240.0,1.32,V,J,A0620-00,No
rccd171210.0044.fits,A0620-00,06:22:44.62,-00:20:48.0,2017-12-11,03:54:50.974,2458098.66309,240.0,1.3,I,H,A0620-00,6
rccd171210.0045.fits,A0620-00,06:22:44.70,-00:20:49.1,2017-12-11,03:59:36.460,2458098.66639,300.0,1.29,B,K,A0620-00,3
rccd171210.0046.fits,A0620-00,06:22:44.74,-00:20:50.0,2017-12-11,04:05:21.478,2458098.67039,240.0,1.28,V,J,A0620-00,3
rccd171210.0047.fits,A0620-00,06:22:44.77,-00:20:50.3,2017-12-11,04:10:07.743,2458098.6737,240.0,1.26,I,H,A0620-00,3
rccd171210.0048.fits,A0620-00,06:22:44.79,-00:20:50.9,2017-12-11,04:14:53.272,2458098.677,300.0,1.25,B,K,A0620-00,3
rccd171210.0049.fits,A0620-00,06:22:44.73,-00:20:52.2,2017-12-11,04:20:38.386,2458098.681,240.0,1.24,V,J,A0620-00,3
rccd171210.0050.fits,A0620-00,06:22:44.67,-00:20:53.2,2017-12-11,04:25:24.399,2458098.68431,240.0,1.23,I,H,A0620-00,3
rccd171210.0051.fits,A0620-00,06:22:44.63,-00:20:54.7,2017-12-11,04:30:09.996,2458098.68762,300.0,1.22,B,K,A0620-00,3
rccd171211.0043.fits,A0620-00,06:22:44.47,-00:20:46.3,2017-12-12,04:06:19.461,2458099.67106,240.0,1.26,V,J,A0620-00,3
rccd171211.0044.fits,A0620-00,06:22:44.48,-00:20:46.3,2017-12-12,04:11:06.393,2458099.67438,240.0,1.25,I,H,A0620-00,3
rccd171211.0045.fits,A0620-00,06:22:44.47,-00:20:46.4,2017-12-12,04:15:52.549,2458099.67769,300.0,1.24,B,K,A0620-00,3
rccd171211.0046.fits,A0620-00,06:22:44.46,-00:20:46.3,2017-12-12,04:21:38.359,2458099.68169,240.0,1.23,V,J,A0620-00,3
rccd171211.0047.fits,A0620-00,06:22:44.47,-00:20:46.4,2017-12-12,04:26:25.052,2458099.68501,240.0,1.22,I,H,A0620-00,3
rccd171211.0048.fits,A0620-00,06:22:44.46,-00:20:46.4,2017-12-12,04:31:11.302,2458099.68832,300.0,1.21,B,K,A0620-00,3
rccd171211.0049.fits,A0620-00,06:22:44.38,-00:20:46.5,2017-12-12,04:36:57.006,2458099.69233,240.0,1.2,V,J,A0620-00,3
rccd171211.0050.fits,A0620-00,06:22:44.39,-00:20:47.7,2017-12-12,04:41:43.927,2458099.69565,240.0,1.2,I,H,A0620-00,3
rccd171211.0051.fits,A0620-00,06:22:44.38,-00:20:48.5,2017-12-12,04:46:29.990,2458099.69896,300.0,1.19,B,K,A0620-00,3
rccd171212.0039.fits,A0620-00,06:22:44.48,-00:20:45.6,2017-12-13,03:44:31.764,2458100.65592,240.0,1.31,V,J,A0620-00,3
rccd171212.0040.fits,A0620-00,06:22:44.56,-00:20:47.6,2017-12-13,03:49:17.719,2458100.65923,240.0,1.3,I,H,A0620-00,3
rccd171212.0041.fits,A0620-00,06:22:44.63,-00:20:48.5,2017-12-13,03:54:03.325,2458100.66254,300.0,1.28,B,K,A0620-00,3
rccd171212.0042.fits,A0620-00,06:22:44.65,-00:20:49.7,2017-12-13,03:59:48.385,2458100.66653,240.0,1.27,V,J,A0620-00,3
rccd171212.0043.fits,A0620-00,06:22:44.69,-00:20:50.0,2017-12-13,04:04:34.381,2458100.6698,240.0,1.26,I,H,A0620-00,3
rccd171212.0044.fits,A0620-00,06:22:44.69,-00:20:50.0,2017-12-13,04:09:19.667,2458100.67314,300.0,1.25,B,K,A0620-00,3
rccd171212.0045.fits,A0620-00,06:22:44.69,-00:20:51.2,2017-12-13,04:15:04.810,2458100.67714,240.0,1.23,V,J,A0620-00,3
rccd171212.0046.fits,A0620-00,06:22:44.56,-00:20:52.2,2017-12-13,04:19:50.888,2458100.68045,240.0,1.22,I,H,A0620-00,3
rccd171212.0047.fits,A0620-00,06:22:44.55,-00:20:53.2,2017-12-13,04:24:36.569,2458100.68376,300.0,1.22,B,K,A0620-00,3
rccd171213.0044.fits,A0620-00,06:22:44.49,-00:20:45.4,2017-12-14,03:59:37.771,2458101.66641,240.0,1.26,V,J,A0620-00,3
rccd171213.0045.fits,A0620-00,06:22:44.49,-00:20:48.0,2017-12-14,04:04:23.935,2458101.66972,240.0,1.25,I,H,A0620-00,3
rccd171213.0046.fits,A0620-00,06:22:44.48,-00:20:49.6,2017-12-14,04:09:09.254,2458101.67303,300.0,1.24,B,K,A0620-00,3
rccd171213.0047.fits,A0620-00,06:22:44.48,-00:20:51.4,2017-12-14,04:14:54.349,2458101.67702,240.0,1.23,V,J,A0620-00,3
rccd171213.0048.fits,A0620-00,06:22:44.47,-00:20:52.8,2017-12-14,04:19:40.354,2458101.68033,240.0,1.22,I,H,A0620-00,3
rccd171213.0049.fits,A0620-00,06:22:44.51,-00:20:54.5,2017-12-14,04:24:25.782,2458101.68364,300.0,1.21,B,K,A0620-00,3
rccd171213.0050.fits,A0620-00,06:22:44.45,-00:20:56.1,2017-12-14,04:30:10.785,2458101.68763,240.0,1.2,V,J,A0620-00,3
rccd171213.0051.fits,A0620-00,06:22:44.44,-00:20:57.4,2017-12-14,04:34:56.898,2458101.69094,240.0,1.19,I,H,A0620-00,3
rccd171213.0052.fits,A0620-00,06:22:44.42,-00:20:58.4,2017-12-14,04:39:42.340,2458101.69424,300.0,1.19,B,K,A0620-00,3
rccd171215.0061.fits,A0620-00,06:22:44.52,-00:20:45.2,2017-12-16,03:56:21.742,2458103.66415,240.0,1.25,V,J,A0620-00,3
rccd171215.0062.fits,A0620-00,06:22:44.45,-00:20:46.8,2017-12-16,04:01:07.930,2458103.66746,240.0,1.24,I,H,A0620-00,3
rccd171215.0063.fits,A0620-00,06:22:44.41,-00:20:48.3,2017-12-16,04:05:53.412,2458103.67077,300.0,1.23,B,K,A0620-00,3
rccd171215.0064.fits,A0620-00,06:22:44.37,-00:20:50.4,2017-12-16,04:11:38.700,2458103.67476,240.0,1.22,V,J,A0620-00,3
rccd171215.0065.fits,A0620-00,06:22:44.36,-00:20:52.5,2017-12-16,04:16:25.024,2458103.67808,240.0,1.21,I,H,A0620-00,3
rccd171215.0066.fits,A0620-00,06:22:44.29,-00:20:53.8,2017-12-16,04:21:10.930,2458103.68138,300.0,1.2,B,K,A0620-00,3
rccd171215.0067.fits,A0620-00,06:22:44.29,-00:20:55.5,2017-12-16,04:26:56.435,2458103.68538,240.0,1.19,V,J,A0620-00,3
rccd171215.0068.fits,A0620-00,06:22:44.33,-00:20:56.4,2017-12-16,04:31:43.147,2458103.6887,240.0,1.19,I,H,A0620-00,3
rccd171215.0069.fits,A0620-00,06:22:44.38,-00:20:57.3,2017-12-16,04:36:29.175,2458103.69201,300.0,1.18,B,K,A0620-00,3
rccd171216.0037.fits,A0620-00,06:22:44.51,-00:20:45.8,2017-12-17,03:55:51.888,2458104.66381,240.0,1.24,V,J,A0620-00,3
rccd171216.0038.fits,A0620-00,06:22:44.48,-00:20:52.7,2017-12-17,04:00:37.959,2458104.66712,240.0,1.23,I,H,A0620-00,3
rccd171216.0039.fits,A0620-00,06:22:44.47,-00:20:55.8,2017-12-17,04:05:23.547,2458104.67042,300.0,1.22,B,K,A0620-00,3
rccd171216.0040.fits,A0620-00,06:22:44.49,-00:20:58.4,2017-12-17,04:11:08.705,2458104.67442,240.0,1.21,V,J,A0620-00,3
rccd171216.0041.fits,A0620-00,06:22:44.44,-00:21:00.3,2017-12-17,04:15:54.830,2458104.67773,240.0,1.2,I,H,A0620-00,3
rccd171216.0042.fits,A0620-00,06:22:44.37,-00:21:01.8,2017-12-17,04:20:40.203,2458104.68103,300.0,1.2,B,K,A0620-00,3
rccd171216.0043.fits,A0620-00,06:22:44.41,-00:21:03.7,2017-12-17,04:26:25.456,2458104.68503,240.0,1.19,V,J,A0620-00,3
rccd171216.0044.fits,A0620-00,06:22:44.42,-00:21:05.0,2017-12-17,04:31:11.728,2458104.68834,240.0,1.18,I,H,A0620-00,3
rccd171216.0045.fits,A0620-00,06:22:44.46,-00:21:06.7,2017-12-17,04:35:57.732,2458104.69165,300.0,1.18,B,K,A0620-00,3
rccd171217.0040.fits,A0620-00,06:22:44.50,-00:20:44.9,2017-12-18,04:09:11.578,2458105.67306,240.0,1.21,V,J,A0620-00,3
rccd171217.0041.fits,A0620-00,06:22:44.39,-00:20:45.4,2017-12-18,04:13:58.150,2458105.67638,240.0,1.2,I,H,A0620-00,3
rccd171217.0042.fits,A0620-00,06:22:44.37,-00:20:46.1,2017-12-18,04:18:44.118,2458105.67969,300.0,1.19,B,K,A0620-00,3
rccd171217.0043.fits,A0620-00,06:22:44.39,-00:20:46.6,2017-12-18,04:24:29.710,2458105.68369,240.0,1.19,V,J,A0620-00,3
rccd171217.0044.fits,A0620-00,06:22:44.47,-00:20:45.5,2017-12-18,04:33:13.072,2458105.68975,240.0,1.18,I,H,A0620-00,3
rccd171217.0045.fits,A0620-00,06:22:44.51,-00:20:46.1,2017-12-18,04:38:05.931,2458105.69314,300.0,1.17,B,K,A0620-00,3
rccd171217.0046.fits,A0620-00,06:22:44.51,-00:20:46.6,2017-12-18,04:44:27.902,2458105.69756,240.0,1.17,V,J,A0620-00,3
rccd171217.0047.fits,A0620-00,06:22:44.48,-00:20:46.7,2017-12-18,04:49:16.351,2458105.7009,240.0,1.16,I,H,A0620-00,3
rccd171217.0048.fits,A0620-00,06:22:44.44,-00:20:46.3,2017-12-18,04:54:14.894,2458105.70435,300.0,1.16,B,K,A0620-00,3
rccd171218.0043.fits,A0620-00,06:22:44.49,-00:20:45.5,2017-12-19,03:57:39.847,2458106.66506,240.0,1.22,V,J,A0620-00,3
rccd171218.0044.fits,A0620-00,06:22:44.53,-00:20:51.2,2017-12-19,04:02:26.097,2458106.66837,240.0,1.21,I,H,A0620-00,3
rccd171218.0045.fits,A0620-00,06:22:44.54,-00:20:53.5,2017-12-19,04:07:11.625,2458106.67168,300.0,1.21,B,K,A0620-00,3
rccd171218.0046.fits,A0620-00,06:22:44.52,-00:20:55.8,2017-12-19,04:12:56.811,2458106.67567,240.0,1.2,V,J,A0620-00,3
rccd171218.0047.fits,A0620-00,06:22:44.57,-00:20:57.1,2017-12-19,04:17:43.035,2458106.67899,240.0,1.19,I,H,A0620-00,3
rccd171218.0048.fits,A0620-00,06:22:44.63,-00:20:58.3,2017-12-19,04:22:28.402,2458106.68229,300.0,1.18,B,K,A0620-00,3
rccd171218.0049.fits,A0620-00,06:22:44.63,-00:20:59.8,2017-12-19,04:28:13.551,2458106.68628,240.0,1.18,V,J,A0620-00,3
rccd171218.0050.fits,A0620-00,06:22:44.61,-00:21:01.5,2017-12-19,04:32:59.588,2458106.6896,240.0,1.17,I,H,A0620-00,3
rccd171218.0051.fits,A0620-00,06:22:44.57,-00:21:02.5,2017-12-19,04:37:45.214,2458106.6929,300.0,1.17,B,K,A0620-00,3
rccd171219.0037.fits,A0620-00,06:22:44.47,-00:20:44.8,2017-12-20,04:06:21.072,2458107.67107,240.0,1.2,V,J,A0620-00,3
rccd171219.0038.fits,A0620-00,06:22:44.43,-00:20:45.2,2017-12-20,04:11:07.618,2458107.67438,240.0,1.19,I,H,A0620-00,3
rccd171219.0039.fits,A0620-00,06:22:44.48,-00:20:46.2,2017-12-20,04:15:53.536,2458107.67769,300.0,1.19,B,K,A0620-00,3
rccd171219.0040.fits,A0620-00,06:22:44.55,-00:20:47.0,2017-12-20,04:21:39.105,2458107.68169,240.0,1.18,V,J,A0620-00,3
rccd171219.0041.fits,A0620-00,06:22:44.62,-00:20:48.1,2017-12-20,04:26:25.777,2458107.68501,240.0,1.18,I,H,A0620-00,3
rccd171219.0042.fits,A0620-00,06:22:44.63,-00:20:49.2,2017-12-20,04:31:11.564,2458107.68831,300.0,1.17,B,K,A0620-00,3
rccd171219.0043.fits,A0620-00,06:22:44.60,-00:20:50.8,2017-12-20,04:36:57.204,2458107.69232,240.0,1.17,V,J,A0620-00,3
