filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,OWNER
r0325_2699.047.fits,Cen X-4,14:58:21.31,-31:40:30.0,1999-03-26,09:27:31.9,2451263.8941,600.0,1.11,,,,,,Y29901
r0325_2699.049.fits,Cen X-4,14:58:22.01,-31:40:36.1,1999-03-26,09:42:20.1,2451263.9044,600.0,1.14,,,,,,Y29901
r0326_2799.046.fits,Cen X-4,14:58:21.99,-31:40:32.4,1999-03-27,08:35:53.1,2451264.8583,600.0,1.04,,,,,,Y29901
r0326_2799.047.fits,Cen X-4,14:58:21.88,-31:41:21.0,1999-03-27,08:47:00.6,2451264.866,600.0,1.05,,,,,,Y29901
r0327_2899.042.fits,Cen X-4,14:58:22.10,-31:40:38.0,1999-03-28,09:00:46.6,2451265.8755,600.0,1.08,,,,,,Y29901
r0328_2999.051.fits,Cen X-4,14:58:22.06,-31:41:43.1,1999-03-29,09:00:29.6,2451266.8753,600.0,1.08,,,,,,Y29901
r0328_2999.052.fits,Cen X-4,14:58:21.89,-31:41:41.7,1999-03-29,09:12:01.8,2451266.8834,600.0,1.1,,,,,,Y29901
r0429_3099.029.fits,MXB 1659-29,17:02:06.07,-29:56:42.2,1999-04-30,05:58:19.2,2451298.7488,300.0,1.04,,,,,,Y29910
r0429_3099.017.fits,Cen X-4,14:58:22.02,-31:40:32.5,1999-04-30,03:29:16.5,2451298.6453,600.0,1.08,,,,,,P29901
r0429_3099.031.fits,MXB 1659-29,17:02:06.06,-29:56:41.0,1999-04-30,06:10:08.6,2451298.757,300.0,1.03,,,,,,Y29910
r0429_3099.032.fits,MXB 1659-29,17:02:06.11,-29:56:40.3,1999-04-30,06:16:02.9,2451298.7611,300.0,1.02,,,,,,Y29910
r0429_3099.033.fits,MXB 1659-29,17:02:06.16,-29:56:39.3,1999-04-30,06:21:57.7,2451298.7653,300.0,1.02,,,,,,Y29910
r0429_3099.034.fits,MXB 1659-29,17:02:06.14,-29:56:39.0,1999-04-30,06:27:52.0,2451298.7694,300.0,1.02,,,,,,Y29910
r0429_3099.035.fits,MXB 1659-29,17:02:06.16,-29:56:38.7,1999-04-30,06:33:46.7,2451298.7735,300.0,1.01,,,,,,Y29910
r0429_3099.036.fits,MXB 1659-29,17:02:06.18,-29:56:37.7,1999-04-30,06:39:43.0,2451298.7776,300.0,1.01,,,,,,Y29910
r0429_3099.037.fits,MXB 1659-29,17:02:06.20,-29:56:37.7,1999-04-30,06:45:37.8,2451298.7817,300.0,1.01,,,,,,Y29910
r0429_3099.038.fits,MXB 1659-29,17:02:06.20,-29:56:37.7,1999-04-30,06:51:32.3,2451298.7858,300.0,1.0,,,,,,Y29910
r0429_3099.039.fits,MXB 1659-29,17:02:06.17,-29:56:37.6,1999-04-30,06:57:27.0,2451298.7899,300.0,1.0,,,,,,Y29910
r0429_3099.040.fits,MXB 1659-29,17:02:06.23,-29:56:37.2,1999-04-30,07:03:24.0,2451298.794,300.0,1.0,,,,,,Y29910
r0429_3099.041.fits,MXB 1659-29,17:02:06.25,-29:56:36.6,1999-04-30,07:09:18.8,2451298.7981,300.0,1.0,,,,,,Y29910
r0429_3099.052.fits,MXB 1659-29,17:02:06.00,-29:56:33.3,1999-04-30,09:16:27.0,2451298.8864,900.0,1.12,,,,,,Y29910
r0429_3099.053.fits,MXB 1659-29,17:02:05.91,-29:57:11.0,1999-04-30,09:32:55.7,2451298.8979,900.0,1.15,,,,,,Y29910
r0429_3099.054.fits,MXB 1659-29,17:02:05.78,-29:57:10.4,1999-04-30,09:51:38.2,2451298.9109,900.0,1.21,,,,,,Y29910
r0429_3099.030.fits,MXB 1659-29,17:02:06.05,-29:56:41.7,1999-04-30,06:04:13.7,2451298.7529,300.0,1.04,,,,,,Y29910
r0429_3099.018.fits,Cen X-4,14:58:22.16,-31:40:31.0,1999-04-30,03:40:26.1,2451298.6531,600.0,1.06,,,,,,P29901
r0430_0199.022.fits,MXB 1659-29,17:02:06.00,-29:56:41.7,1999-05-01,03:29:53.7,2451299.6458,300.0,1.48,,,,,,Y29910
r0430_0199.023.fits,MXB 1659-29,17:02:06.03,-29:56:21.1,1999-05-01,03:35:50.2,2451299.6499,300.0,1.44,,,,,,Y29910
r0430_0199.024.fits,MXB 1659-29,17:02:05.99,-29:56:44.6,1999-05-01,03:41:44.6,2451299.654,300.0,1.41,,,,,,Y29910
r0430_0199.025.fits,MXB 1659-29,17:02:06.03,-29:56:29.4,1999-05-01,03:47:41.1,2451299.6581,300.0,1.38,,,,,,Y29910
r0430_0199.026.fits,MXB 1659-29,17:02:06.07,-29:56:28.4,1999-05-01,03:53:35.4,2451299.6622,300.0,1.35,,,,,,Y29910
r0430_0199.027.fits,MXB 1659-29,17:02:06.14,-29:56:26.8,1999-05-01,03:59:30.2,2451299.6663,300.0,1.33,,,,,,Y29910
r0430_0199.028.fits,MXB 1659-29,17:02:06.19,-29:56:25.7,1999-05-01,04:05:24.5,2451299.6704,300.0,1.3,,,,,,Y29910
r0430_0199.029.fits,MXB 1659-29,17:02:06.23,-29:56:25.0,1999-05-01,04:11:19.3,2451299.6745,300.0,1.28,,,,,,Y29910
r0430_0199.030.fits,MXB 1659-29,17:02:06.23,-29:56:23.8,1999-05-01,04:17:13.8,2451299.6786,300.0,1.26,,,,,,Y29910
r0430_0199.031.fits,MXB 1659-29,17:02:06.30,-29:56:22.5,1999-05-01,04:23:09.2,2451299.6827,300.0,1.24,,,,,,Y29910
r0430_0199.032.fits,MXB 1659-29,17:02:06.33,-29:56:21.0,1999-05-01,04:29:04.6,2451299.6869,300.0,1.22,,,,,,Y29910
r0430_0199.033.fits,MXB 1659-29,17:02:06.36,-29:56:20.2,1999-05-01,04:34:59.9,2451299.691,300.0,1.2,,,,,,Y29910
r0430_0199.047.fits,MXB 1659-29,17:02:06.01,-29:56:41.8,1999-05-01,06:45:44.4,2451299.7818,900.0,1.0,,,,,,Y29910
r0430_0199.048.fits,MXB 1659-29,17:02:06.13,-29:56:38.4,1999-05-01,07:01:43.9,2451299.7929,900.0,1.0,,,,,,Y29910
r0430_0199.049.fits,MXB 1659-29,17:02:06.27,-29:56:36.9,1999-05-01,07:18:58.5,2451299.8048,900.0,1.0,,,,,,Y29910
r0430_0199.011.fits,Cen X-4,14:58:21.59,-31:41:23.2,1999-05-01,00:59:43.9,2451299.5415,600.0,1.64,,,,,,P29901
r0430_0199.010.fits,Cen X-4,14:58:21.53,-31:41:46.7,1999-05-01,00:48:35.5,2451299.5337,600.0,1.73,,,,,,P29901
r0501_0299.057.fits,MXB 1659-29,17:02:05.65,-29:57:13.0,1999-05-02,09:02:09.4,2451300.8765,300.0,1.1,,,,,,Y29901
r0501_0299.053.fits,MXB 1659-29,17:02:05.69,-29:57:14.4,1999-05-02,08:38:34.5,2451300.8601,300.0,1.06,,,,,,Y29901
r0501_0299.012.fits,Cen X-4,14:58:21.87,-31:40:07.8,1999-05-02,01:16:12.4,2451300.5529,600.0,1.5,,,,,,P29901
r0501_0299.011.fits,Cen X-4,14:58:22.06,-31:40:26.4,1999-05-02,01:04:48.9,2451300.545,600.0,1.58,,,,,,P29901
r0501_0299.056.fits,MXB 1659-29,17:02:05.69,-29:57:13.5,1999-05-02,08:56:21.5,2451300.8725,300.0,1.09,,,,,,Y29901
r0501_0299.055.fits,MXB 1659-29,17:02:05.72,-29:57:14.3,1999-05-02,08:50:33.4,2451300.8684,300.0,1.08,,,,,,Y29901
r0501_0299.052.fits,MXB 1659-29,17:02:05.74,-29:57:14.8,1999-05-02,08:32:46.6,2451300.8561,300.0,1.06,,,,,,Y29901
r0501_0299.050.fits,MXB 1659-29,17:02:05.76,-29:57:15.4,1999-05-02,08:21:10.6,2451300.848,300.0,1.04,,,,,,Y29901
r0501_0299.051.fits,MXB 1659-29,17:02:05.72,-29:57:15.5,1999-05-02,08:26:58.5,2451300.8521,300.0,1.05,,,,,,Y29901
r0501_0299.054.fits,MXB 1659-29,17:02:05.72,-29:57:14.3,1999-05-02,08:44:45.6,2451300.8644,300.0,1.07,,,,,,Y29901
r0501_0299.049.fits,MXB 1659-29,17:02:05.83,-29:56:44.6,1999-05-02,08:15:22.6,2451300.844,300.0,1.04,,,,,,Y29901
r0501_0299.038.fits,MXB 1659-29,17:02:06.34,-29:56:36.1,1999-05-02,06:10:30.5,2451300.7573,900.0,1.02,,,,,,Y29910
r0501_0299.048.fits,MXB 1659-29,17:02:05.92,-29:56:41.7,1999-05-02,08:08:41.8,2451300.8394,300.0,1.03,,,,,,Y29901
r0501_0299.037.fits,MXB 1659-29,17:02:06.24,-29:56:37.9,1999-05-02,05:54:21.5,2451300.7461,900.0,1.04,,,,,,Y29910
r0501_0299.036.fits,MXB 1659-29,17:02:06.00,-29:56:41.9,1999-05-02,05:38:04.1,2451300.7348,900.0,1.06,,,,,,Y29910
r0502_0399.015.fits,Cen X-1,14:58:22.01,-31:40:24.0,1999-05-03,01:41:10.6,2451301.5703,600.0,1.35,,,,,,P29901
r0502_0399.049.fits,MXB 1659-29,17:02:06.24,-29:56:36.8,1999-05-03,06:43:17.7,2451301.7801,300.0,1.0,,,,,,Y29910
r0502_0399.044.fits,MXB 1659-29,17:02:05.96,-29:56:41.9,1999-05-03,05:38:43.1,2451301.7352,300.0,1.05,,,,,,Y29910
r0502_0399.045.fits,MXB 1659-29,17:02:06.11,-29:56:41.3,1999-05-03,05:44:38.5,2451301.7393,300.0,1.04,,,,,,Y29910
r0502_0399.047.fits,MXB 1659-29,17:02:06.18,-29:56:37.2,1999-05-03,06:31:41.9,2451301.772,300.0,1.01,,,,,,Y29910
r0502_0399.048.fits,MXB 1659-29,17:02:06.25,-29:56:36.8,1999-05-03,06:37:29.7,2451301.776,300.0,1.0,,,,,,Y29910
r0502_0399.016.fits,Cen X-1,14:58:21.98,-31:40:22.2,1999-05-03,01:52:10.9,2451301.5779,600.0,1.3,,,,,,P29901
r0502_0399.050.fits,MXB 1659-29,17:02:06.26,-29:56:36.4,1999-05-03,06:49:05.6,2451301.7841,300.0,1.0,,,,,,Y29910
r0503_0499.027.fits,MXB 1659-29,17:02:06.23,-29:56:36.8,1999-05-04,03:41:20.1,2451302.6537,300.0,1.36,,,,,,Y29910
r0503_0499.026.fits,MXB 1659-29,17:02:06.25,-29:56:37.2,1999-05-04,03:35:32.0,2451302.6497,300.0,1.38,,,,,,Y29910
r0503_0499.029.fits,MXB 1659-29,17:02:06.36,-29:56:35.1,1999-05-04,03:53:36.1,2451302.6622,300.0,1.3,,,,,,Y29910
r0503_0499.028.fits,MXB 1659-29,17:02:06.31,-29:56:35.7,1999-05-04,03:47:48.2,2451302.6582,300.0,1.33,,,,,,Y29910
r0503_0499.025.fits,MXB 1659-29,17:02:06.22,-29:56:38.1,1999-05-04,03:29:44.1,2451302.6456,300.0,1.41,,,,,,Y29910
r0503_0499.023.fits,MXB 1659-29,17:02:06.17,-29:56:39.6,1999-05-04,03:18:08.1,2451302.6376,300.0,1.48,,,,,,Y29910
r0503_0499.024.fits,MXB 1659-29,17:02:06.21,-29:56:38.4,1999-05-04,03:23:56.0,2451302.6416,300.0,1.44,,,,,,Y29910
r0503_0499.022.fits,MXB 1659-29,17:02:06.14,-29:56:39.9,1999-05-04,03:12:20.1,2451302.6336,300.0,1.51,,,,,,Y29910
r0503_0499.021.fits,MXB 1659-29,17:02:06.14,-29:56:40.2,1999-05-04,03:06:32.1,2451302.6295,300.0,1.55,,,,,,Y29910
r0503_0499.020.fits,MXB 1659-29,17:02:06.09,-29:56:40.7,1999-05-04,02:59:21.4,2451302.6246,300.0,1.6,,,,,,Y29910
r0503_0499.011.fits,Cen X-4,14:58:22.09,-31:40:28.1,1999-05-04,00:53:10.6,2451302.5369,600.0,1.6,,,,,,Y29901
r0503_0499.012.fits,Cen X-4,14:58:22.09,-31:40:27.4,1999-05-04,01:05:10.6,2451302.5453,600.0,1.52,,,,,,Y29901
r0505_0699.052.fits,MXB 1659-29,17:02:06.14,-29:56:19.8,1999-05-06,05:33:40.8,2451304.7317,300.0,1.04,,,,,,Y29910
r0505_0699.051.fits,MXB 1659-29,17:02:06.13,-29:56:20.5,1999-05-06,05:27:52.8,2451304.7277,300.0,1.05,,,,,,Y29910
r0505_0699.048.fits,MXB 1659-29,17:02:06.10,-29:56:21.7,1999-05-06,05:10:29.0,2451304.7156,300.0,1.08,,,,,,Y29910
r0505_0699.049.fits,MXB 1659-29,17:02:06.14,-29:56:21.3,1999-05-06,05:16:16.9,2451304.7196,300.0,1.07,,,,,,Y29910
r0505_0699.047.fits,MXB 1659-29,17:02:06.05,-29:56:41.9,1999-05-06,05:04:20.2,2451304.7113,300.0,1.09,,,,,,Y29910
r0505_0699.050.fits,MXB 1659-29,17:02:06.01,-29:56:20.6,1999-05-06,05:22:04.9,2451304.7237,300.0,1.06,,,,,,Y29910
r0506_0799.052.fits,MXB 1659-29,17:02:05.73,-29:56:45.5,1999-05-07,09:46:05.4,2451305.907,300.0,1.28,,,,,,Y29910
r0506_0799.051.fits,MXB 1659-29,17:02:05.82,-29:56:45.0,1999-05-07,09:40:08.2,2451305.9029,300.0,1.26,,,,,,Y29910
r0506_0799.050.fits,MXB 1659-29,17:02:05.85,-29:56:45.5,1999-05-07,09:34:20.1,2451305.8988,300.0,1.24,,,,,,Y29910
r0506_0799.049.fits,MXB 1659-29,17:02:05.83,-29:56:45.2,1999-05-07,09:28:32.2,2451305.8948,300.0,1.22,,,,,,Y29910
r0506_0799.048.fits,MXB 1659-29,17:02:05.90,-29:56:46.3,1999-05-07,09:22:44.2,2451305.8908,300.0,1.2,,,,,,Y29910
r0506_0799.047.fits,MXB 1659-29,17:02:05.91,-29:56:45.6,1999-05-07,09:16:45.2,2451305.8866,300.0,1.18,,,,,,Y29910
r0507_0899.026.fits,MXB 1659-29,17:02:06.03,-29:56:42.6,1999-05-08,06:41:24.7,2451306.7788,300.0,1.0,,,,,,Y29910
r0507_0899.027.fits,MXB 1659-29,17:02:06.07,-29:56:41.1,1999-05-08,06:47:12.6,2451306.7828,300.0,1.0,,,,,,Y29910
r0507_0899.029.fits,MXB 1659-29,17:02:06.14,-29:56:38.9,1999-05-08,06:58:48.6,2451306.7908,300.0,1.0,,,,,,Y29910
r0507_0899.030.fits,MXB 1659-29,17:02:06.09,-29:56:37.1,1999-05-08,07:04:36.9,2451306.7949,300.0,1.0,,,,,,Y29910
r0507_0899.031.fits,MXB 1659-29,17:02:06.00,-29:56:36.5,1999-05-08,07:10:24.8,2451306.7989,300.0,1.01,,,,,,Y29910
r0507_0899.032.fits,MXB 1659-29,17:02:05.89,-29:57:11.3,1999-05-08,07:16:22.3,2451306.803,300.0,1.01,,,,,,Y29910
r0507_0899.028.fits,MXB 1659-29,17:02:06.13,-29:56:39.5,1999-05-08,06:53:00.7,2451306.7868,300.0,1.0,,,,,,Y29910
r0509_1099.055.fits,MXB 1659-29,17:02:05.34,-29:57:18.7,1999-05-10,09:10:14.2,2451308.8821,300.0,1.2,,,,,,Y29910
r0509_1099.054.fits,MXB 1659-29,17:02:05.40,-29:57:19.0,1999-05-10,09:04:26.0,2451308.8781,300.0,1.18,,,,,,Y29910
r0509_1099.053.fits,MXB 1659-29,17:02:05.43,-29:57:19.4,1999-05-10,08:58:28.6,2451308.8739,300.0,1.17,,,,,,Y29910
r0509_1099.052.fits,MXB 1659-29,17:02:05.49,-29:57:18.8,1999-05-10,08:52:40.2,2451308.8699,300.0,1.15,,,,,,Y29910
r0509_1099.051.fits,MXB 1659-29,17:02:05.53,-29:57:20.1,1999-05-10,08:46:52.2,2451308.8659,300.0,1.14,,,,,,Y29910
r0509_1099.050.fits,MXB 1659-29,17:02:05.61,-29:57:20.3,1999-05-10,08:41:04.0,2451308.8619,300.0,1.13,,,,,,Y29910
r0509_1099.048.fits,MXB 1659-29,17:02:05.80,-29:57:20.4,1999-05-10,08:29:27.8,2451308.8538,300.0,1.1,,,,,,Y29910
r0509_1099.047.fits,MXB 1659-29,17:02:05.86,-29:56:43.2,1999-05-10,08:23:39.5,2451308.8498,300.0,1.09,,,,,,Y29910
r0509_1099.046.fits,MXB 1659-29,17:02:06.06,-29:56:42.2,1999-05-10,08:17:51.1,2451308.8457,300.0,1.08,,,,,,Y29910
r0509_1099.042.fits,MXB 1659-29,17:02:05.96,-29:56:42.1,1999-05-10,07:09:43.0,2451308.7984,900.0,1.01,,,,,,Y29910
r0509_1099.049.fits,MXB 1659-29,17:02:05.79,-29:57:20.1,1999-05-10,08:35:15.9,2451308.8578,300.0,1.11,,,,,,Y29910
r0514_1599.021.fits,MXB 1659-29,17:02:06.12,-29:56:20.8,1999-05-15,02:56:04.2,2451313.6223,300.0,1.36,,,,,,Y29910
r0514_1599.020.fits,MXB 1659-29,17:02:06.10,-29:56:21.1,1999-05-15,02:50:16.0,2451313.6182,300.0,1.39,,,,,,Y29910
r0514_1599.019.fits,MXB 1659-29,17:02:06.07,-29:56:21.8,1999-05-15,02:44:27.7,2451313.6142,300.0,1.42,,,,,,Y29910
r0514_1599.018.fits,MXB 1659-29,17:02:06.07,-29:56:23.0,1999-05-15,02:38:39.6,2451313.6102,300.0,1.45,,,,,,Y29910
r0514_1599.022.fits,MXB 1659-29,17:02:06.21,-29:56:20.0,1999-05-15,03:02:03.6,2451313.6264,300.0,1.34,,,,,,Y29910
r0514_1599.016.fits,MXB 1659-29,17:02:06.07,-29:56:24.4,1999-05-15,02:26:51.8,2451313.602,300.0,1.53,,,,,,Y29910
r0514_1599.015.fits,MXB 1659-29,17:02:06.11,-29:56:25.4,1999-05-15,02:21:03.8,2451313.598,300.0,1.56,,,,,,Y29910
r0514_1599.014.fits,MXB 1659-29,17:02:06.10,-29:56:26.1,1999-05-15,02:15:15.5,2451313.5939,300.0,1.6,,,,,,Y29910
r0514_1599.013.fits,MXB 1659-29,17:02:06.10,-29:56:44.6,1999-05-15,02:09:27.5,2451313.5899,300.0,1.65,,,,,,Y29910
r0514_1599.012.fits,MXB 1659-29,17:02:06.15,-29:56:44.7,1999-05-15,02:02:07.2,2451313.5848,300.0,1.71,,,,,,Y29910
r0514_1599.017.fits,MXB 1659-29,17:02:06.05,-29:56:23.7,1999-05-15,02:32:40.0,2451313.606,300.0,1.49,,,,,,Y29910
r0515_1699.044.fits,MXB1659,17:02:05.89,-29:57:03.9,1999-05-16,07:27:31.7,2451314.8108,300.0,1.04,,,,,,Y29910
r0515_1699.043.fits,MXB1659,17:02:05.96,-29:57:04.8,1999-05-16,07:21:43.3,2451314.8068,300.0,1.04,,,,,,Y29910
r0515_1699.042.fits,MXB1659,17:02:05.98,-29:57:01.3,1999-05-16,07:15:55.2,2451314.8027,300.0,1.03,,,,,,Y29910
r0515_1699.040.fits,MXB1659,17:02:06.06,-29:56:57.6,1999-05-16,07:04:04.8,2451314.7945,300.0,1.02,,,,,,Y29910
r0515_1699.039.fits,MXB1659,17:02:06.09,-29:56:38.8,1999-05-16,06:58:16.7,2451314.7905,300.0,1.02,,,,,,Y29910
r0515_1699.038.fits,MXB1659,17:02:06.01,-29:56:50.2,1999-05-16,06:51:18.9,2451314.7856,300.0,1.01,,,,,,Y29910
r0515_1699.041.fits,MXB1659,17:02:06.02,-29:56:37.8,1999-05-16,07:09:52.8,2451314.7985,300.0,1.03,,,,,,Y29910
r0517_1899.039.fits,MXB 1659,17:02:06.01,-29:56:52.2,1999-05-18,08:18:26.0,2451316.8461,300.0,1.15,,,,,,Y29910
r0517_1899.040.fits,MXB 1659,17:02:05.97,-29:56:52.2,1999-05-18,08:25:55.6,2451316.8513,300.0,1.16,,,,,,Y29910
r0517_1899.041.fits,MXB 1659,17:02:05.95,-29:56:51.6,1999-05-18,08:31:43.7,2451316.8554,300.0,1.18,,,,,,Y29910
r0517_1899.042.fits,MXB 1659,17:02:05.93,-29:56:51.4,1999-05-18,08:37:32.0,2451316.8594,300.0,1.2,,,,,,Y29910
r0517_1899.043.fits,MXB 1659,17:02:05.92,-29:56:51.0,1999-05-18,08:44:26.7,2451316.8642,300.0,1.22,,,,,,Y29910
r0517_1899.044.fits,MXB 1659,17:02:05.93,-29:56:49.8,1999-05-18,08:50:14.9,2451316.8682,300.0,1.24,,,,,,Y29910
r0517_1899.045.fits,MXB 1659,17:02:05.85,-29:56:50.9,1999-05-18,08:56:03.0,2451316.8723,300.0,1.26,,,,,,Y29910
r0517_1899.047.fits,MXB 1659,17:02:05.78,-29:56:49.5,1999-05-18,09:07:39.3,2451316.8803,300.0,1.3,,,,,,Y29910
r0517_1899.048.fits,MXB 1659,17:02:05.74,-29:56:49.6,1999-05-18,09:13:41.9,2451316.8845,300.0,1.32,,,,,,Y29910
r0517_1899.049.fits,MXB 1659,17:02:05.73,-29:56:49.3,1999-05-18,09:19:29.9,2451316.8885,300.0,1.35,,,,,,Y29910
r0517_1899.046.fits,MXB 1659,17:02:05.84,-29:56:49.9,1999-05-18,09:01:51.2,2451316.8763,300.0,1.28,,,,,,Y29910
r0518_1999.042.fits,MXB 1659,17:02:06.03,-29:56:41.9,1999-05-19,05:47:15.3,2451317.7411,300.0,1.0,,,,,,Y29910
r0518_1999.043.fits,MXB 1659,17:02:06.21,-29:56:42.1,1999-05-19,05:53:55.4,2451317.7458,300.0,1.0,,,,,,Y29910
r0518_1999.044.fits,MXB 1659,17:02:06.26,-29:56:42.2,1999-05-19,05:59:43.6,2451317.7498,300.0,1.0,,,,,,Y29910
r0518_1999.045.fits,MXB 1659,17:02:06.33,-29:56:40.3,1999-05-19,06:05:31.6,2451317.7538,300.0,1.0,,,,,,Y29910
r0518_1999.046.fits,MXB 1659,17:02:06.34,-29:56:39.6,1999-05-19,06:11:19.8,2451317.7579,300.0,1.0,,,,,,Y29910
r0518_1999.047.fits,MXB 1659,17:02:06.44,-29:56:39.1,1999-05-19,06:18:17.2,2451317.7627,300.0,1.0,,,,,,Y29910
r0518_1999.048.fits,MXB 1659,17:02:06.46,-29:56:43.6,1999-05-19,06:24:05.4,2451317.7667,300.0,1.0,,,,,,Y29910
r0518_1999.049.fits,MXB 1659,17:02:06.42,-29:57:02.4,1999-05-19,06:29:53.6,2451317.7708,300.0,1.01,,,,,,Y29910
r0518_1999.050.fits,MXB 1659,17:02:06.44,-29:57:02.8,1999-05-19,06:35:53.5,2451317.7749,300.0,1.01,,,,,,Y29910
r0519_2099.027.fits,MXB 1659,17:02:06.37,-29:56:24.6,1999-05-20,03:58:38.3,2451318.6657,300.0,1.11,,,,,,Y29910
r0519_2099.026.fits,MXB 1659,17:02:06.34,-29:56:25.2,1999-05-20,03:52:50.0,2451318.6617,300.0,1.12,,,,,,Y29910
r0519_2099.024.fits,MXB 1659,17:02:06.24,-29:56:26.9,1999-05-20,03:41:13.8,2451318.6536,300.0,1.14,,,,,,Y29910
r0519_2099.025.fits,MXB 1659,17:02:06.33,-29:56:26.1,1999-05-20,03:47:01.8,2451318.6577,300.0,1.13,,,,,,Y29910
r0519_2099.022.fits,MXB 1659,17:02:06.14,-29:56:28.3,1999-05-20,03:29:22.0,2451318.6454,300.0,1.17,,,,,,Y29910
r0519_2099.019.fits,MXB 1659,17:02:06.04,-29:56:38.3,1999-05-20,03:10:07.8,2451318.632,300.0,1.23,,,,,,Y29910
r0519_2099.021.fits,MXB 1659,17:02:06.13,-29:56:28.9,1999-05-20,03:23:33.6,2451318.6414,300.0,1.19,,,,,,Y29910
r0519_2099.020.fits,MXB 1659,17:02:06.08,-29:56:29.8,1999-05-20,03:17:45.4,2451318.6373,300.0,1.21,,,,,,Y29910
r0519_2099.023.fits,MXB 1659,17:02:06.18,-29:56:27.8,1999-05-20,03:35:10.3,2451318.6494,300.0,1.16,,,,,,Y29910
r0520_2199.070.fits,MXB 1659,17:02:05.50,-29:57:00.1,1999-05-21,08:25:22.5,2451319.851,300.0,1.19,,,,,,Y29910
r0520_2199.068.fits,MXB 1659,17:02:05.52,-29:57:00.1,1999-05-21,08:13:36.4,2451319.8428,300.0,1.16,,,,,,Y29910
r0520_2199.067.fits,MXB 1659,17:02:05.62,-29:57:00.6,1999-05-21,08:07:48.1,2451319.8388,300.0,1.15,,,,,,Y29910
r0520_2199.069.fits,MXB 1659,17:02:05.52,-29:57:00.3,1999-05-21,08:19:24.4,2451319.8468,300.0,1.18,,,,,,Y29910
r0520_2199.065.fits,MXB 1659,17:02:05.68,-29:57:00.3,1999-05-21,07:56:11.7,2451319.8307,300.0,1.12,,,,,,Y29910
r0520_2199.064.fits,MXB 1659,17:02:05.79,-29:57:00.3,1999-05-21,07:50:23.7,2451319.8267,300.0,1.11,,,,,,Y29910
r0520_2199.063.fits,MXB 1659,17:02:05.84,-29:56:59.6,1999-05-21,07:43:26.5,2451319.8218,300.0,1.1,,,,,,Y29910
r0520_2199.066.fits,MXB 1659,17:02:05.62,-29:57:00.6,1999-05-21,08:01:59.9,2451319.8347,300.0,1.13,,,,,,Y29910
r0521_2299.015.fits,MXB 1659,17:02:06.01,-29:56:42.3,1999-05-22,02:27:45.5,2451320.6026,900.0,1.37,,,,,,Y29910
r0521_2299.039.fits,MXB1659,17:02:06.09,-29:56:52.5,1999-05-22,04:55:01.8,2451320.7049,900.0,1.02,,,,,,Y29910
r0521_2299.061.fits,MXB1659,17:02:05.98,-29:56:47.3,1999-05-22,07:50:33.2,2451320.8268,900.0,1.12,,,,,,Y29910
r0521_2299.080.fits,MXB,17:02:06.06,-29:56:44.1,1999-05-22,09:55:05.6,2451320.9133,900.0,1.66,,,,,,Y29910
r0522_2399.032.fits,MXB 1659,17:02:06.30,-29:56:17.9,1999-05-23,03:14:06.8,2451321.6348,300.0,1.18,,,,,,Y29910
r0522_2399.068.fits,MXB1659,17:02:06.00,-29:56:41.5,1999-05-23,09:06:20.4,2451321.8794,900.0,1.38,,,,,,Y29910
r0522_2399.033.fits,MXB 1659,17:02:06.34,-29:56:16.8,1999-05-23,03:19:54.9,2451321.6388,300.0,1.17,,,,,,Y29910
r0522_2399.031.fits,MXB 1659,17:02:06.21,-29:56:19.2,1999-05-23,03:08:01.4,2451321.6306,300.0,1.2,,,,,,Y29910
r0522_2399.030.fits,MXB 1659,17:02:06.17,-29:56:19.8,1999-05-23,03:02:13.0,2451321.6265,300.0,1.22,,,,,,Y29910
r0522_2399.029.fits,MXB 1659,17:02:06.15,-29:56:20.4,1999-05-23,02:56:24.7,2451321.6225,300.0,1.24,,,,,,Y29910
r0522_2399.028.fits,MXB 1659,17:02:06.14,-29:56:21.8,1999-05-23,02:50:36.2,2451321.6185,300.0,1.26,,,,,,Y29910
r0522_2399.027.fits,MXB 1659,17:02:06.08,-29:56:22.7,1999-05-23,02:44:48.1,2451321.6144,300.0,1.28,,,,,,Y29910
r0522_2399.026.fits,MXB 1659,17:02:06.06,-29:56:23.2,1999-05-23,02:38:59.9,2451321.6104,300.0,1.3,,,,,,Y29910
r0522_2399.025.fits,MXB 1659,17:02:05.95,-29:56:41.2,1999-05-23,02:32:07.4,2451321.6056,300.0,1.33,,,,,,Y29910
r0524_2599.013.fits,MXB 1659,17:02:06.02,-29:56:43.0,1999-05-25,00:53:44.1,2451323.5373,900.0,2.01,,,,,,Y29910
r0524_2599.042.fits,MXB 1659,17:02:06.01,-29:56:42.8,1999-05-25,06:28:26.0,2451323.7697,900.0,1.02,,,,,,Y29910
r0528_2999.053.fits,MXB 1659,17:02:05.81,-29:56:53.3,1999-05-29,08:27:10.9,2451327.8522,300.0,1.31,,,,,,Y29910
r0528_2999.052.fits,MXB 1659,17:02:05.88,-29:56:53.0,1999-05-29,08:21:22.5,2451327.8482,300.0,1.29,,,,,,Y29910
